score,content
4,刚收到货，用来办公敲代码很合适，字迹清晰，用来办公敲代码很合适，字迹清晰。
5,这台显示器165hz打游戏很丝滑，165hz打游戏很丝滑。
4,对比了很久，完美屏无坏点，运气不错，外观很大气，电竞感拉满。
2,这台显示器色彩发黄，调了半天也不准，而且支架极其不稳，打字的时候屏幕都在晃。
3,总体来说，客服态度敷衍，退换货极其麻烦，而且品控太差了，边框缝隙大得能塞进A4纸。
4,对比了很久，支持Type-C一线连，给笔记本充电很方便，色彩很艳丽，看剧爽。
5,这屏幕完美屏无坏点，运气不错，用来办公敲代码很合适，字迹清晰。
4,这台显示器外观很大气，电竞感拉满，外观很大气，电竞感拉满。
4,哎，用来办公敲代码很合适，字迹清晰，安装特别简单，免工具拆装。
3,这屏幕经常黑屏闪屏，不知道是线的问题还是接口问题，而且经常黑屏闪屏，不知道是线的问题还是接口问题。
2,刚收到货，支架极其不稳，打字的时候屏幕都在晃，而且可视角度太小，稍微偏一点就泛白。
4,这屏幕安装特别简单，免工具拆装，外观很大气，电竞感拉满。
4,总体来说，外观很大气，电竞感拉满，外观很大气，电竞感拉满。
4,说实话，165hz打游戏很丝滑，安装特别简单，免工具拆装。
4,用了一周，支持Type-C一线连，给笔记本充电很方便，发货速度极快，包装完好。
4,说实话，安装特别简单，免工具拆装，色彩很艳丽，看剧爽。
1,用了一周，客服态度敷衍，退换货极其麻烦，而且客服态度敷衍，退换货极其麻烦。
5,哎，性价比无敌，这个价位要什么自行车，性价比无敌，这个价位要什么自行车。
4,刚收到货，色彩很艳丽，看剧爽，色彩很艳丽，看剧爽。
4,哎，性价比无敌，这个价位要什么自行车，发货速度极快，包装完好。
2,刚收到货，内置音箱听个响都嫌刺耳，而且HDR效果很假，开了画面泛灰。
1,这台显示器看久了眼睛疼，护眼模式就是个摆设，而且可视角度太小，稍微偏一点就泛白。
4,这屏幕支持Type-C一线连，给笔记本充电很方便，支持Type-C一线连，给笔记本充电很方便。
2,这台显示器屏幕有坏点，强迫症看着太难受了，而且刷新率虚标，根本没觉得有144Hz。
5,说实话，支持Type-C一线连，给笔记本充电很方便，165hz打游戏很丝滑。
5,哎，外观很大气，电竞感拉满，165hz打游戏很丝滑。
4,对比了很久，支持Type-C一线连，给笔记本充电很方便，性价比无敌，这个价位要什么自行车。
2,对比了很久，HDR效果很假，开了画面泛灰，而且看久了眼睛疼，护眼模式就是个摆设。
3,刚收到货，漏光太严重了，晚上看电影四角泛白，而且刷新率虚标，根本没觉得有144Hz。
1,这屏幕内置音箱听个响都嫌刺耳，而且屏幕有坏点，强迫症看着太难受了。
4,这屏幕165hz打游戏很丝滑，发货速度极快，包装完好。
5,用了一周，支持Type-C一线连，给笔记本充电很方便，安装特别简单，免工具拆装。
4,总体来说，安装特别简单，免工具拆装，外观很大气，电竞感拉满。
3,这屏幕HDR效果很假，开了画面泛灰，而且支架极其不稳，打字的时候屏幕都在晃。
5,哎，用来办公敲代码很合适，字迹清晰，165hz打游戏很丝滑。
2,说实话，内置音箱听个响都嫌刺耳，而且刷新率虚标，根本没觉得有144Hz。
2,用了一周，漏光太严重了，晚上看电影四角泛白，而且支架极其不稳，打字的时候屏幕都在晃。
5,这台显示器安装特别简单，免工具拆装，外观很大气，电竞感拉满。
5,这屏幕色彩很艳丽，看剧爽，完美屏无坏点，运气不错。
3,说实话，内置音箱听个响都嫌刺耳，而且色彩发黄，调了半天也不准。
4,这屏幕发货速度极快，包装完好，用来办公敲代码很合适，字迹清晰。
5,刚收到货，支持Type-C一线连，给笔记本充电很方便，外观很大气，电竞感拉满。
1,刚收到货，HDR效果很假，开了画面泛灰，而且客服态度敷衍，退换货极其麻烦。
1,用了一周，屏幕有坏点，强迫症看着太难受了，而且HDR效果很假，开了画面泛灰。
1,这台显示器漏光太严重了，晚上看电影四角泛白，而且品控太差了，边框缝隙大得能塞进A4纸。
3,对比了很久，屏幕有坏点，强迫症看着太难受了，而且色彩发黄，调了半天也不准。
4,对比了很久，性价比无敌，这个价位要什么自行车，发货速度极快，包装完好。
4,这屏幕安装特别简单，免工具拆装，完美屏无坏点，运气不错。
5,总体来说，性价比无敌，这个价位要什么自行车，安装特别简单，免工具拆装。
5,总体来说，色彩很艳丽，看剧爽，色彩很艳丽，看剧爽。
3,刚收到货，客服态度敷衍，退换货极其麻烦，而且可视角度太小，稍微偏一点就泛白。
5,这屏幕安装特别简单，免工具拆装，支持Type-C一线连，给笔记本充电很方便。
5,哎，安装特别简单，免工具拆装，用来办公敲代码很合适，字迹清晰。
1,总体来说，支架极其不稳，打字的时候屏幕都在晃，而且HDR效果很假，开了画面泛灰。
5,哎，发货速度极快，包装完好，性价比无敌，这个价位要什么自行车。
1,说实话，看久了眼睛疼，护眼模式就是个摆设，而且屏幕有坏点，强迫症看着太难受了。
4,对比了很久，165hz打游戏很丝滑，性价比无敌，这个价位要什么自行车。
2,这台显示器可视角度太小，稍微偏一点就泛白，而且可视角度太小，稍微偏一点就泛白。
1,哎，客服态度敷衍，退换货极其麻烦，而且支架极其不稳，打字的时候屏幕都在晃。
3,说实话，底座太占桌面空间了，而且漏光太严重了，晚上看电影四角泛白。
4,用了一周，性价比无敌，这个价位要什么自行车，用来办公敲代码很合适，字迹清晰。
3,这屏幕刷新率虚标，根本没觉得有144Hz，而且可视角度太小，稍微偏一点就泛白。
4,这台显示器发货速度极快，包装完好，支持Type-C一线连，给笔记本充电很方便。
2,总体来说，底座太占桌面空间了，而且屏幕有坏点，强迫症看着太难受了。
4,对比了很久，色彩很艳丽，看剧爽，用来办公敲代码很合适，字迹清晰。
3,对比了很久，内置音箱听个响都嫌刺耳，而且看久了眼睛疼，护眼模式就是个摆设。
5,对比了很久，性价比无敌，这个价位要什么自行车，165hz打游戏很丝滑。
4,哎，165hz打游戏很丝滑，完美屏无坏点，运气不错。
5,刚收到货，安装特别简单，免工具拆装，165hz打游戏很丝滑。
1,用了一周，客服态度敷衍，退换货极其麻烦，而且刷新率虚标，根本没觉得有144Hz。
3,说实话，经常黑屏闪屏，不知道是线的问题还是接口问题，而且底座太占桌面空间了。
5,总体来说，外观很大气，电竞感拉满，165hz打游戏很丝滑。
5,用了一周，165hz打游戏很丝滑，发货速度极快，包装完好。
4,这台显示器支持Type-C一线连，给笔记本充电很方便，完美屏无坏点，运气不错。
5,用了一周，165hz打游戏很丝滑，色彩很艳丽，看剧爽。
4,总体来说，性价比无敌，这个价位要什么自行车，支持Type-C一线连，给笔记本充电很方便。
4,这屏幕用来办公敲代码很合适，字迹清晰，用来办公敲代码很合适，字迹清晰。
2,这屏幕可视角度太小，稍微偏一点就泛白，而且HDR效果很假，开了画面泛灰。
5,哎，外观很大气，电竞感拉满，支持Type-C一线连，给笔记本充电很方便。
5,这屏幕安装特别简单，免工具拆装，支持Type-C一线连，给笔记本充电很方便。
5,这屏幕165hz打游戏很丝滑，用来办公敲代码很合适，字迹清晰。
5,这屏幕支持Type-C一线连，给笔记本充电很方便，色彩很艳丽，看剧爽。
4,刚收到货，用来办公敲代码很合适，字迹清晰，性价比无敌，这个价位要什么自行车。
5,对比了很久，发货速度极快，包装完好，性价比无敌，这个价位要什么自行车。
4,这屏幕色彩很艳丽，看剧爽，外观很大气，电竞感拉满。
1,这屏幕漏光太严重了，晚上看电影四角泛白，而且看久了眼睛疼，护眼模式就是个摆设。
1,对比了很久，刷新率虚标，根本没觉得有144Hz，而且色彩发黄，调了半天也不准。
4,哎，外观很大气，电竞感拉满，用来办公敲代码很合适，字迹清晰。
5,刚收到货，165hz打游戏很丝滑，性价比无敌，这个价位要什么自行车。
3,刚收到货，支架极其不稳，打字的时候屏幕都在晃，而且可视角度太小，稍微偏一点就泛白。
5,总体来说，发货速度极快，包装完好，用来办公敲代码很合适，字迹清晰。
5,这台显示器165hz打游戏很丝滑，用来办公敲代码很合适，字迹清晰。
5,这屏幕完美屏无坏点，运气不错，安装特别简单，免工具拆装。
4,这屏幕外观很大气，电竞感拉满，165hz打游戏很丝滑。
5,用了一周，性价比无敌，这个价位要什么自行车，165hz打游戏很丝滑。
3,这台显示器漏光太严重了，晚上看电影四角泛白，而且漏光太严重了，晚上看电影四角泛白。
5,用了一周，发货速度极快，包装完好，发货速度极快，包装完好。
1,这台显示器内置音箱听个响都嫌刺耳，而且经常黑屏闪屏，不知道是线的问题还是接口问题。
1,这屏幕支架极其不稳，打字的时候屏幕都在晃，而且底座太占桌面空间了。
2,哎，看久了眼睛疼，护眼模式就是个摆设，而且看久了眼睛疼，护眼模式就是个摆设。
1,说实话，色彩发黄，调了半天也不准，而且屏幕有坏点，强迫症看着太难受了。
5,总体来说，安装特别简单，免工具拆装，165hz打游戏很丝滑。
2,这台显示器经常黑屏闪屏，不知道是线的问题还是接口问题，而且刷新率虚标，根本没觉得有144Hz。
2,这屏幕经常黑屏闪屏，不知道是线的问题还是接口问题，而且看久了眼睛疼，护眼模式就是个摆设。
5,说实话，完美屏无坏点，运气不错，支持Type-C一线连，给笔记本充电很方便。
2,说实话，漏光太严重了，晚上看电影四角泛白，而且内置音箱听个响都嫌刺耳。
